generation,candidate_id,ideology,alpha,is_winner
153,1,50.97088275745787,0.6188928884669539,False
153,2,54.44256224716942,0.545352978629351,False
153,3,51.524350178427945,0.534556814560604,False
154,0,52.28756314693555,0.6313508312775559,False
154,1,53.85227341952019,0.47643889432980546,False
154,2,54.44256224716942,0.545352978629351,True
154,3,53.687687157974,0.6267957695324892,False
155,0,52.598085739319885,0.5466908748879264,False
155,1,56.169618262113524,0.47451510629359994,False
155,2,54.44256224716942,0.545352978629351,True
155,3,50.22288219586248,0.5351326897249102,False
156,0,56.274370124113965,0.4482109072540326,False
156,1,56.169618262113524,0.47451510629359994,True
156,2,56.28005629846557,0.3873054308191619,False
156,3,56.06949988268585,0.4961887759630332,False
157,0,57.86412793652998,0.4636631530064602,False
157,1,56.57541687445251,0.42762574026525696,False
157,2,57.344240146224166,0.47178819981091036,False
157,3,56.06949988268585,0.4961887759630332,True
158,0,52.625797087063226,0.40171355773934936,False
158,1,57.821961208994125,0.4716765737730716,False
158,2,57.43670552788027,0.47125844763584124,False
158,3,56.06949988268585,0.4961887759630332,True
159,0,52.625797087063226,0.40171355773934936,True
159,1,54.770394616015125,0.4200997775208252,False
159,2,52.94624561584651,0.40354255984301074,False
159,3,55.19000366662998,0.46698792342535445,False
160,0,55.631048662604364,0.4007666874934456,False
160,1,58.50893733667917,0.47521578156815925,False
160,2,53.692194269342984,0.4183454662116714,False
160,3,55.19000366662998,0.46698792342535445,True
161,0,53.70543513995101,0.4565859232300072,False
161,1,53.75022737578979,0.42793048126409805,False
161,2,53.692194269342984,0.4183454662116714,True
161,3,50.51984476885441,0.3238843277199208,False
162,0,50.99589022580207,0.3617968104706788,False
162,1,49.019190369210826,0.32827597267833936,False
162,2,49.00241895381132,0.34788949589628443,False
162,3,50.51984476885441,0.3238843277199208,True
163,0,50.99589022580207,0.3617968104706788,True
163,1,51.05015997646698,0.3443147594814667,False
163,2,51.09084912185741,0.3314285548713221,False
163,3,50.53883936433869,0.3731236798032452,False
164,0,53.030445443425364,0.2994622796090869,False
164,1,46.73300999728119,0.27700645118763717,False
164,2,51.09084912185741,0.3314285548713221,True
164,3,50.65217404448352,0.33411738927790735,False
165,0,53.030445443425364,0.2994622796090869,True
165,1,54.41985612765909,0.2691439131868213,False
165,2,47.96872948867068,0.2909909487930605,False
165,3,53.07782563813815,0.19461296577330295,False
166,0,52.835551002304335,0.28327810249360064,False
166,1,54.41985612765909,0.2691439131868213,True
166,2,53.58528697728657,0.2508961642614146,False
166,3,55.05057397462642,0.25288359108237984,False
167,0,52.835551002304335,0.28327810249360064,True
167,1,55.05187113702895,0.28437783482560125,False
167,2,52.34779904684811,0.30042657150894936,False
167,3,51.91898853281476,0.37535362601717864,False
168,0,52.24005699225255,0.36294763403381586,False
168,1,55.05187113702895,0.28437783482560125,True
168,2,58.71189556945968,0.2847410669801851,False
168,3,56.06505694621863,0.3167705425043703,False
169,0,52.24005699225255,0.36294763403381586,True
169,1,56.69806753373098,0.44448057756670367,False
169,2,52.37587816463221,0.34461961242552996,False
169,3,52.73999946442279,0.34866452852718804,False
170,0,54.70486387431004,0.4242661792894634,False
170,1,56.69806753373098,0.44448057756670367,True
170,2,55.27723932805983,0.40396063637853985,False
170,3,62.11879165721251,0.40185264566585155,False
171,0,54.70486387431004,0.4242661792894634,True
171,1,52.89340236440792,0.4258137282649285,False
171,2,51.88205270738374,0.41966469404068873,False
171,3,56.422564731508146,0.410301815524097,False
172,0,55.98347391945888,0.4597727699768506,False
172,1,59.55523155937383,0.4247512849031347,False
172,2,53.848728384539996,0.5325298052369307,False
172,3,56.422564731508146,0.410301815524097,True
173,0,53.12813249943036,0.5914550583232006,False
173,1,52.98578090488163,0.6261507815374286,False
173,2,53.848728384539996,0.5325298052369307,True
173,3,56.33041833520095,0.6026219151736505,False
174,0,50.80562947767982,0.6796063390478249,False
174,1,52.98578090488163,0.6261507815374286,True
174,2,51.20460159042721,0.6287246745722052,False
174,3,54.54321843786009,0.6761303772871947,False
175,0,52.990200385709,0.6141290244330465,False
175,1,55.407871739113865,0.6307934984102829,False
175,2,54.49237101064918,0.6552505085286827,False
175,3,54.54321843786009,0.6761303772871947,True
176,0,52.990200385709,0.6141290244330465,True
176,1,54.2920093047754,0.577243971805058,False
176,2,54.12612419352743,0.6370461054675429,False
176,3,52.121711392406915,0.5585963829121131,False
177,0,50.47496313633374,0.619010328783505,False
177,1,54.2920093047754,0.577243971805058,True
177,2,53.17860733963866,0.5996176579908818,False
177,3,50.31292286235282,0.5920248595717816,False
178,0,54.8901467804463,0.621220647049588,False
178,1,54.2920093047754,0.577243971805058,True
178,2,54.3683176632349,0.5707923785126081,False
178,3,54.98766607839776,0.6115163756799593,False
179,0,56.06215859774217,0.5355378066978095,False
179,1,54.2920093047754,0.577243971805058,True
179,2,54.33506466389516,0.523839087640244,False
179,3,56.05992045305661,0.6558270216633205,False
180,0,52.81216693221603,0.5688392089173294,False
180,1,54.2920093047754,0.577243971805058,True
180,2,54.4144423455109,0.6469321306211476,False
180,3,52.42780558454043,0.5740518176339389,False
181,0,59.25072350387873,0.7115380418062798,False
181,1,51.905094684654394,0.6641750259080613,False
181,2,54.4144423455109,0.6469321306211476,True
181,3,55.75169096328384,0.7663778273491185,False
182,0,50.97808600284834,0.6758149146459643,False
182,1,51.905094684654394,0.6641750259080613,True
182,2,51.43343340427314,0.6548767073673889,False
182,3,54.88816124999138,0.6523935194432574,False
183,0,52.010098409088364,0.6025848991041899,False
183,1,55.99283038971587,0.6188776138744133,False
183,2,52.61748151229796,0.6525284217634472,False
183,3,54.88816124999138,0.6523935194432574,True
184,0,51.75194712338666,0.6219036809552031,False
184,1,55.99283038971587,0.6188776138744133,True
184,2,55.76962791431754,0.5092629350501304,False
184,3,55.154979665260214,0.5949439364144181,False
185,0,51.75194712338666,0.6219036809552031,True
185,1,55.793935574087975,0.5327648962764298,False
185,2,50.03616716686128,0.6545225852931236,False
185,3,54.937839697075056,0.7156329622438798,False
186,0,53.3736716217653,0.6475630865466339,False
186,1,55.793935574087975,0.5327648962764298,True
186,2,55.472538247689386,0.6056654291601292,False
186,3,56.566289078316025,0.5428195527577645,False
187,0,53.3736716217653,0.6475630865466339,True
187,1,52.06983338745645,0.6666545616812545,False
187,2,56.40710827558921,0.5731800561504163,False
187,3,53.701512432505424,0.6361071562415844,False
188,0,55.20860731089039,0.6480065242217181,False
188,1,56.26659413526776,0.5351715905818059,False
188,2,56.40710827558921,0.5731800561504163,True
188,3,56.793304050910585,0.5659669188733236,False
189,0,55.20860731089039,0.6480065242217181,True
189,1,56.738018279699546,0.6478232325561536,False
189,2,54.35941382351949,0.5965789672162576,False
189,3,56.23884807239843,0.6861525582581787,False
190,0,52.232314893128446,0.7254739733371159,False
190,1,53.75895961953808,0.6057645481629496,False
190,2,54.35941382351949,0.5965789672162576,True
190,3,56.600290016624186,0.5539205204323014,False
191,0,52.232314893128446,0.7254739733371159,True
191,1,54.63749082221024,0.7314895625128726,False
191,2,53.10071174381181,0.7049785281532818,False
191,3,49.00951155733908,0.7553425192500637,False
192,0,55.40766354546546,0.7112020672705096,False
192,1,54.63749082221024,0.7314895625128726,True
192,2,52.812897069926464,0.6305069551797636,False
192,3,54.73863232620134,0.6655287896342313,False
193,0,55.40766354546546,0.7112020672705096,True
193,1,56.563808789955075,0.8374785278961194,False
193,2,55.05760948313348,0.6548716596766408,False
193,3,56.41159418219463,0.7067277629072031,False
194,0,53.304255161783175,0.6727610076268107,False
194,1,56.147231260696984,0.5788685496840937,False
194,2,55.05760948313348,0.6548716596766408,True
194,3,53.81462324218434,0.6994996027875924,False
195,0,55.832069413138946,0.5749305867072397,False
195,1,56.147231260696984,0.5788685496840937,True
195,2,57.78543514290626,0.5883621807906507,False
195,3,58.510868228846554,0.5451858038898741,False
196,0,55.832069413138946,0.5749305867072397,True
196,1,52.9563732645045,0.4993696462366228,False
196,2,54.61011543923442,0.6603012743466866,False
196,3,54.733815898093816,0.5403491633448849,False
197,0,55.832069413138946,0.5749305867072397,True
197,1,54.04638008580825,0.6102606337092127,False
197,2,56.911640366179505,0.6353873771316054,False
197,3,56.59579910078901,0.551206069002842,False
198,0,53.330706020020905,0.5997104663185948,False
198,1,54.04638008580825,0.6102606337092127,True
198,2,57.90613091388208,0.6582659247759857,False
198,3,51.95852580822081,0.604396480355094,False
199,0,59.386412431279965,0.7735091624480768,False
199,1,60.10088605215369,0.6442073846598835,False
199,2,57.90613091388208,0.6582659247759857,True
199,3,56.26715100402519,0.7020203353497925,False
